id,dateAdded,dateUpdated,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,sourceURLs,websites
AVwdpmHfIN2L1WUfx6ZU,2015-10-23T02:26:38Z,2018-06-21T21:24:26Z,3685 Pulaski Hwy,Fast Food Restaurant,Cornersville,US,us/tn/cornersville/3685pulaskihwy/-1161002137,35.30936,-86.87959,McDonald's,37047,TN,"http://www.tripadvisor.com/Restaurant_Review-g54974-d4960088-Reviews-McDonald_s-Cornersville_Tennessee.html,http://www.yellowpages.com/cornersville-tn/mip/mcdonalds-2237922,http://tripadvisor.com/Restaurant_Review-g54974-d4960088-Reviews-McDonald_s-Cornersville_Tennessee.html,https://foursquare.com/v/mcdonalds/4b979dd0f964a520d10b35e3,https://www.allmenus.com/tn/cornersville/203426-mcdonalds/menu/,https://www.yellowpages.com/cornersville-tn/mip/mcdonalds-2237922,https://www.tripadvisor.com/Restaurant_Review-g54974-d4960088-Reviews-McDonald_s-Cornersville_Tennessee.html,http://www.citysearch.com/profile/36003735/cornersville_tn/mc_donald_s.html,https://foursquare.com/v/mcdonalds/4b979dd0f964a520d10b35e3/menu","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
AVwdpmHfIN2L1WUfx6ZU,2015-10-23T02:26:38Z,2018-06-21T21:24:26Z,3685 Pulaski Hwy,Fast Food,Cornersville,US,us/tn/cornersville/3685pulaskihwy/-1161002137,35.30936,-86.87959,McDonald's,37047,TN,"http://www.tripadvisor.com/Restaurant_Review-g54974-d4960088-Reviews-McDonald_s-Cornersville_Tennessee.html,http://www.yellowpages.com/cornersville-tn/mip/mcdonalds-2237922,http://tripadvisor.com/Restaurant_Review-g54974-d4960088-Reviews-McDonald_s-Cornersville_Tennessee.html,https://foursquare.com/v/mcdonalds/4b979dd0f964a520d10b35e3,https://www.allmenus.com/tn/cornersville/203426-mcdonalds/menu/,https://www.yellowpages.com/cornersville-tn/mip/mcdonalds-2237922,https://www.tripadvisor.com/Restaurant_Review-g54974-d4960088-Reviews-McDonald_s-Cornersville_Tennessee.html,http://www.citysearch.com/profile/36003735/cornersville_tn/mc_donald_s.html,https://foursquare.com/v/mcdonalds/4b979dd0f964a520d10b35e3/menu","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
AVwdpmHfIN2L1WUfx6ZU,2015-10-23T02:26:38Z,2018-06-21T21:24:26Z,3685 Pulaski Hwy,Fast Food Restaurant and Burger Joint,Cornersville,US,us/tn/cornersville/3685pulaskihwy/-1161002137,35.30936,-86.87959,McDonald's,37047,TN,"http://www.tripadvisor.com/Restaurant_Review-g54974-d4960088-Reviews-McDonald_s-Cornersville_Tennessee.html,http://www.yellowpages.com/cornersville-tn/mip/mcdonalds-2237922,http://tripadvisor.com/Restaurant_Review-g54974-d4960088-Reviews-McDonald_s-Cornersville_Tennessee.html,https://foursquare.com/v/mcdonalds/4b979dd0f964a520d10b35e3,https://www.allmenus.com/tn/cornersville/203426-mcdonalds/menu/,https://www.yellowpages.com/cornersville-tn/mip/mcdonalds-2237922,https://www.tripadvisor.com/Restaurant_Review-g54974-d4960088-Reviews-McDonald_s-Cornersville_Tennessee.html,http://www.citysearch.com/profile/36003735/cornersville_tn/mc_donald_s.html,https://foursquare.com/v/mcdonalds/4b979dd0f964a520d10b35e3/menu","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
AVwcvpMl_7pvs4fzyf4r,2016-04-05T02:30:51Z,2018-06-21T21:24:26Z,1005 E Christi Dr,Fast Food Restaurant and Food,Dickson,US,us/tn/dickson/1005echristidr/-1161002137,36.02263,-87.33807,McDonald's,37055,TN,"https://www.yellowpages.com/dickson-tn/mip/mcdonalds-4963362,http://www.yellowbook.com/profile/mcdonalds_1885909535.html,http://tripadvisor.com/Restaurant_Review-g55006-d8671335-Reviews-McDonald_s-Dickson_Tennessee.html,https://www.allmenus.com/tn/dickson/203427-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4bf26c1620960f47fa376e2f,https://foursquare.com/v/mcdonalds/4bf26c1620960f47fa376e2f/menu","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
AVwddddVIN2L1WUfwDGe,2016-03-29T05:10:53Z,2018-06-21T21:24:19Z,58 Bullsboro Dr,Fast Food Restaurant,Newnan,US,us/ga/newnan/58bullsborodr/-1161002137,33.38493,-84.78484,McDonald's,30263,GA,"https://foursquare.com/v/mcdonalds/4c31213916adc9289235c09c,http://www.yellowpages.com/newnan-ga/mip/mcdonalds-7223206,http://tripadvisor.com/Restaurant_Review-g35148-d5105931-Reviews-McDonald_s-Newnan_Georgia.html,https://www.allmenus.com/ga/newnan/203402-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4c31213916adc9289235c09c/menu,https://www.yellowpages.com/newnan-ga/mip/mcdonalds-7223206,http://www.tripadvisor.com/Restaurant_Review-g35148-d5105931-Reviews-McDonald_s-Newnan_Georgia.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdfH3E_7pvs4fz6XO6,2016-03-29T05:10:52Z,2018-06-21T21:24:17Z,1721 Newnan Crossing Blvd E,Fast Food Restaurant and Burger Joint,Newnan,US,us/ga/newnan/1721newnancrossingblvde/-1161002137,33.37642,-84.75432,McDonald's,30265,GA,"https://foursquare.com/v/mcdonalds/4bb759d5f562ef3b5d453197/menu,https://foursquare.com/v/mcdonalds/4bb759d5f562ef3b5d453197,https://www.allmenus.com/ga/newnan/203400-mcdonalds/menu/,https://www.yellowpages.com/newnan-ga/mip/mcdonalds-2404809","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwd2nUT_7pvs4fz913x,2015-07-22T19:20:21Z,2018-06-21T21:24:15Z,2125 Mount Zion Pkwy,Fast Food Restaurant,Morrow,US,us/ga/morrow/2125mountzionpkwy/-1161002137,33.56206,-84.320597,McDonald's,30260,GA,"https://foursquare.com/v/mcdonalds/4bff0f36369476b05b538d1f,https://foursquare.com/v/mcdonalds/4bff0f36369476b05b538d1f/menu,https://www.allmenus.com/ga/morrow/203393-mcdonalds/menu/",http://mcdonalds.com
AVwdS3SnkufWRAb54ZNr,2016-04-05T03:02:36Z,2018-06-21T21:24:13Z,611 S Wayne St,Fast Food Restaurants,Milledgeville,US,us/ga/milledgeville/611swaynest/-1161002137,33.074009,-83.225008,McDonald's,31061,GA,"https://foursquare.com/v/mcdonalds/4bcc8248fb84c9b61f78203e/menu,https://www.yellowpages.com/milledgeville-ga/mip/mcdonalds-11691373,https://www.allmenus.com/ga/milledgeville/203390-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4bcc8248fb84c9b61f78203e","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdivSGByjofQCxqJOP,2016-05-16T23:17:15Z,2018-06-21T21:24:13Z,2592 N Columbia St,Fast Food,Milledgeville,US,us/ga/milledgeville/2592ncolumbiast/-1161002137,33.11724,-83.2647,McDonald's,31061,GA,"https://www.tripadvisor.com/Restaurant_Review-g35115-d4467768-Reviews-McDonald_s-Milledgeville_Georgia.html,http://www.citysearch.com/profile/605571310/milledgeville_ga/mc_donald_s.html,http://tripadvisor.com/Restaurant_Review-g35115-d4467768-Reviews-McDonald_s-Milledgeville_Georgia.html,https://www.allmenus.com/ga/milledgeville/203389-mcdonalds/menu/,https://www.yellowpages.com/milledgeville-ga/mip/mcdonalds-458659187,http://www.allmenus.com/ga/milledgeville-midway-hardwick/203389-mcdonalds/menu/","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
AVwdiHMtkufWRAb560vd,2016-11-06T05:17:32Z,2018-06-21T21:24:12Z,1215 S Lewis St,Fast Food Restaurant and Burger Joint,Metter,US,us/ga/metter/1215slewisst/-1161002137,32.37662,-82.06306,McDonald's,30439,GA,"https://www.allmenus.com/ga/metter/203387-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4be556e6910020a13ed3d214/menu,https://foursquare.com/v/mcdonalds/4be556e6910020a13ed3d214,http://www.yellowpages.com/metter-ga/mip/mcdonalds-12330405,http://www.citysearch.com/profile/3050231/metter_ga/mc_donald_s.html,https://www.yellowpages.com/metter-ga/mip/mcdonalds-12330405,http://tripadvisor.com/Restaurant_Review-g35110-d4974146-Reviews-McDonald_s-Metter_Georgia.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJnNqlqAm_J3bYGyrSqajZOPT-ABcyXKA4qpwLwaDF9FnrOVHOk07zwfujUSxSO6isws0zB1gmu1k3rjxqLE96kYTUWFbNK6qTUEcQfYrN9jGUF14GLkX7pQ9Y-fCXdXjGt3f-LxKCBmHWooF5TvPH1QICp4Vav43Lfx5M_WcEjVq9_lHsV-R8RQgGUC9AISzVR9Sh1SoVccS8zNSKur5DoN2mSFI8Qnmgsh_A6rreze1QKcUt8IUFLNhnOFKgzC18GgqJAmsG6V2flxdhe6tu4Yt8iyrLNWoNqLVqsuTnXtIoqbbhnJKstoSrfpH1hCB9ozPskCu51CmFJ9-tYfcAMznvC52sQnGK&placement=listing_profile&cs_user=unknown&cs_session=fee6335b8a51be4d2d32ad068ae85f6be6501d48"
AVwc3I0b_7pvs4fzzvX5,2016-03-29T05:06:01Z,2018-06-21T21:24:11Z,885 Industrial Blvd,Fast Food,McDonough,US,us/ga/mcdonough/885industrialblvd/-1161002137,33.42853,-84.179288,McDonald's,30253,GA,"https://www.allmenus.com/ga/mcdonough/203385-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4c670adfe1da1b8dfbe09cc3/menu,http://www.citysearch.com/profile/33575381/mcdonough_ga/mc_donald_s.html,https://www.yellowpages.com/mcdonough-ga/mip/mcdonalds-10616381,https://foursquare.com/v/mcdonalds/4c670adfe1da1b8dfbe09cc3","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdRCs9_7pvs4fz4EOJ,2015-10-24T00:10:10Z,2018-06-21T21:24:10Z,4478 Columbia Rd,Fast Food Restaurants,Augusta,US,us/ga/augusta/4478columbiard/-1161002137,33.507432,-82.142786,McDonald's,30907,GA,"https://foursquare.com/v/mcdonalds/4b54a776f964a5200cc527e3,http://www.yellowbook.com/profile/mcdonalds_1535543723.html,http://www.citysearch.com/profile/3105206/augusta_ga/mc_donald_s.html,https://www.allmenus.com/ga/augusta/203380-mcdonalds/menu/,https://www.yellowpages.com/augusta-ga/mip/mcdonalds-5174831,https://foursquare.com/v/mcdonalds/4b54a776f964a5200cc527e3/menu,http://tripadvisor.com/Restaurant_Review-g29212-d10219590-Reviews-McDonald_s-Augusta_Georgia.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdRCs9_7pvs4fz4EOJ,2015-10-24T00:10:10Z,2018-06-21T21:24:10Z,4478 Columbia Rd,Fast Food Restaurant,Augusta,US,us/ga/augusta/4478columbiard/-1161002137,33.507432,-82.142786,McDonald's,30907,GA,"https://foursquare.com/v/mcdonalds/4b54a776f964a5200cc527e3,http://www.yellowbook.com/profile/mcdonalds_1535543723.html,http://www.citysearch.com/profile/3105206/augusta_ga/mc_donald_s.html,https://www.allmenus.com/ga/augusta/203380-mcdonalds/menu/,https://www.yellowpages.com/augusta-ga/mip/mcdonalds-5174831,https://foursquare.com/v/mcdonalds/4b54a776f964a5200cc527e3/menu,http://tripadvisor.com/Restaurant_Review-g29212-d10219590-Reviews-McDonald_s-Augusta_Georgia.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwcsilA_7pvs4fzx-SZ,2016-03-24T10:05:01Z,2018-06-21T21:24:08Z,3011 Johnson Ferry Rd,Fast Food Restaurant,Marietta,US,us/ga/marietta/3011johnsonferryrd/-1161002137,34.022903,-84.426488,McDonald's,30062,GA,"https://www.allmenus.com/ga/marietta/203373-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4c011794de3376b0873bf9a4/menu,https://foursquare.com/v/mcdonalds/4c011794de3376b0873bf9a4,https://www.yellowpages.com/marietta-ga/mip/mcdonalds-2869100","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwcwu4g_7pvs4fzyrlE,2016-03-08T21:07:47Z,2018-06-21T21:24:08Z,3101 Roswell Rd,Fast Food Restaurant East Cobb,Marietta,US,us/ga/marietta/3101roswellrd/-1161002137,33.980562,-84.463039,McDonald's,30062,GA,"http://tripadvisor.com/Restaurant_Review-g35091-d5065505-Reviews-McDonald_s-Marietta_Georgia.html,https://foursquare.com/v/mcdonalds/4ac382b8f964a520969b20e3,https://www.allmenus.com/ga/marietta/203374-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4ac382b8f964a520969b20e3/menu,https://www.yellowpages.com/marietta-ga/mip/mcdonalds-451177502","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AV6Zf5KwIxWefVJwqsaF,2016-07-11T00:12:03Z,2018-06-21T21:24:05Z,1785 Cobb Pkwy S,Fast Food Restaurants,Marietta,US,us/ga/marietta/1785cobbpkwys/-1161002137,33.871264,-84.467985,McDonald's,30060,GA,"https://www.yellowpages.com/marietta-ga/mip/mcdonalds-451215303,https://foursquare.com/v/mcdonalds/4e4e1c91bd4101d0d7a27db9,https://www.allmenus.com/ga/marietta/203368-mcdonalds/menu/,http://atlanta.citysearch.com/profile/621871240/marietta_ga/mc_donald_s.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdFW9RIN2L1WUfsCqq,2015-10-19T23:13:40Z,2018-06-21T21:24:03Z,319 W Main St,Fast Food Restaurant,Manchester,US,us/ga/manchester/319wmainst/-1161002137,32.853488,-84.617255,McDonald's,31816,GA,"https://foursquare.com/v/mcdonalds/4c030a15f423a59323c0cf16/menu,http://www.tripadvisor.com/Restaurant_Review-g35087-d4974336-Reviews-McDonald_s-Manchester_Georgia.html,https://www.tripadvisor.com/Restaurant_Review-g35087-d4974336-Reviews-McDonald_s-Manchester_Georgia.html,http://tripadvisor.com/Restaurant_Review-g35087-d4974336-Reviews-McDonald_s-Manchester_Georgia.html,https://foursquare.com/v/mcdonalds/4c030a15f423a59323c0cf16,https://www.allmenus.com/ga/manchester/203363-mcdonalds/menu/,http://www.citysearch.com/profile/3181217/manchester_ga/mc_donald_s.html,https://www.yellowpages.com/manchester-ga/mip/mcdonalds-451373188,http://www.yellowpages.com/manchester-ga/mip/mcdonalds-451373188","http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdcMsKIN2L1WUfv2eX,2016-01-24T21:14:29Z,2018-06-21T21:24:02Z,770 Pine St,Fast Food,Macon,US,us/ga/macon/770pinest/-1161002137,32.834019,-83.636248,McDonald's,31201,GA,"http://www.citysearch.com/profile/3124014/macon_ga/mc_donald_s.html,https://foursquare.com/v/mcdonalds/4cb2b09c75ebb60c46d6d6ad,https://foursquare.com/v/mcdonalds/4cb2b09c75ebb60c46d6d6ad/menu,http://www.yellowpages.com/macon-ga/mip/mcdonalds-1154575,https://www.allmenus.com/ga/macon/203361-mcdonalds/menu/","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
AVwdDG_OkufWRAb51wtu,2016-05-15T04:16:26Z,2018-06-21T21:24:01Z,3660 Riverside Dr,Fast Food Restaurant and Burger Joint,Macon,US,us/ga/macon/3660riversidedr/-1161002137,32.900297,-83.686901,McDonald's,31210,GA,"https://www.allmenus.com/ga/macon/203356-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4c3a474c0a71c9b6920044c9/menu,http://www.citysearch.com/profile/3128525/macon_ga/mc_donald_s.html,https://foursquare.com/v/mcdonalds/4c3a474c0a71c9b6920044c9,https://foursquare.com/v/4c3a474c0a71c9b6920044c9,http://tripadvisor.com/Restaurant_Review-g60920-d4973697-Reviews-McDonald_s-Macon_Georgia.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdt3wBkufWRAb58m7R,2016-06-04T21:03:05Z,2018-06-21T21:24:00Z,5020 Harrison Rd,Fast Food Restaurant,Macon,US,us/ga/macon/5020harrisonrd/-1161002137,32.811978,-83.723079,McDonald's,31206,GA,"https://foursquare.com/v/mcdonalds/4bc9d0293740b713ef465f65,https://foursquare.com/v/4bc9d0293740b713ef465f65,https://foursquare.com/v/mcdonalds/4bc9d0293740b713ef465f65/menu,http://www.citysearch.com/profile/3127323/macon_ga/mc_donald_s.html,https://www.allmenus.com/ga/macon/203357-mcdonalds/menu/","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJSyRJCUuG9Gi6ji5ONuC5KhUVtctMG55eK8SV-8EyVyxGwga_rdKYdFrSc1kDfgjSGrcIJ1fd52EC4KY6PFIp-asPO0HBUxfASsuPAkfy7Wjmd42dgNbDcdS38er9wYruHQeKELISms83aiwPKIPjDmpg-v-iEwGDjolnAvOpLF0qnzGmY00huulN-XTmI1NqyRJJ_8be_ucuzfI_L0MZjay7lOJz3x3H80fJbGsE-rm7ubr3JiMXCs8IoBwcLrSpmMQcanRTjLOtyyN3GbNauFYO50oXupNHeAnkkYBb5Ab8FDwCn06AOFcvS2m-nOFkpWmf_mZJV8ziGO9UlcolPRy_QaWgV_7k&placement=listing_profile&cs_user=unknown&cs_session=867ee739bb5261157658ba086e775fc35e3ec1c2"
AVwdGYPBByjofQCxlf7u,2016-04-19T10:32:54Z,2018-06-21T21:23:58Z,5401 Fairington Rd,Fast Food Restaurant,Lithonia,US,us/ga/lithonia/5401fairingtonrd/-1161002137,33.702364,-84.168463,McDonald's,30038,GA,"https://foursquare.com/v/mcdonalds/4deb063cfa76cc1b8af61e5c/menu,https://foursquare.com/v/mcdonalds/4deb063cfa76cc1b8af61e5c,https://www.allmenus.com/ga/lithonia/203347-mcdonalds/menu/",http://mcdonalds.com
AVwc8scfIN2L1WUfqpHP,2016-04-05T03:19:59Z,2018-06-21T21:23:51Z,13786 Jones St,Fast Food Restaurant,Lavonia,US,us/ga/lavonia/13786jonesst/-1161002137,34.443451,-83.114122,McDonald's,30553,GA,"http://tripadvisor.com/Restaurant_Review-g35056-d11721377-Reviews-McDonald_s-Lavonia_Georgia.html,https://foursquare.com/v/mcdonalds/4b903c75f964a520187e33e3/menu,https://www.tripadvisor.com/Restaurant_Review-g35056-d11721377-Reviews-McDonald_s-Lavonia_Georgia.html,http://www.citysearch.com/profile/3071653/lavonia_ga/mc_donald_s.html,https://www.allmenus.com/ga/lavonia/203333-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4b903c75f964a520187e33e3","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4HrdLdbl7uyegZX8XCDhbGVs1A-0AB1zC6r84uhEo89Kp2rcdAOjvXdQk8g9vUB0EMna0NVWJMcOPkWBRZHx7qCpCBj_09_ijyPxYnWZDqBmM33P_fMXRLs5RzEf24pd7uOFhP8UEpiyrNomsUbZNCPLjlOVKh5dREsAi5OhHpnazW1gLyqC3o-2ovor44JdiPYkm3PfRtKLLk_v19BmT7JFBYulqQDVOlJ_fXZq43recRtKDCqEJ-rMZ_iZBRhwow6uxSNnRgOOJGFNT4HpTx7IVseyemegWhAj_EAzWALamGRNR3ZZIKA-ZaKYybeZhvbvXzeC58ln94jB0XuhZEEwaY8yWLrbH&placement=listing_profile.c&cs_user=unknown&cs_session=03bf1443a8c4bebec530ce3013ada40161842f76"
AVwdqZ_OkufWRAb58GZO,2015-11-30T23:33:33Z,2018-06-21T21:23:49Z,4415 Wade Green Rd NW,Fast Food Restaurant,Kennesaw,US,us/ga/kennesaw/4415wadegreenrdnw/-1161002137,34.060645,-84.592795,McDonald's,30144,GA,"https://www.yellowpages.com/kennesaw-ga/mip/mcdonalds-3844116,https://foursquare.com/v/mcdonalds/4b6c6c64f964a520f7382ce3/menu,http://tripadvisor.com/Restaurant_Review-g60874-d1555968-Reviews-McDonald_s-Kennesaw_Georgia.html,https://foursquare.com/v/mcdonalds/4b6c6c64f964a520f7382ce3%252525253FtipsPage%252525253D2,https://www.allmenus.com/ga/kennesaw/203324-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4b6c6c64f964a520f7382ce3","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdF5kCkufWRAb52N2I,2016-03-28T05:35:29Z,2018-06-21T21:23:47Z,2930 Gulf Fwy S,Fast Food Restaurants,League City,US,us/tx/leaguecity/2930gulffwys/-1191797674,29.468446,-95.092203,Panda Express,77573,TX,"https://foursquare.com/v/panda-express/4c38dd313849c9288347c0b1/menu,https://foursquare.com/v/panda-express/4c38dd313849c9288347c0b1,https://www.yellowpages.com/league-city-tx/mip/panda-express-1148401,https://www.allmenus.com/tx/league-city/240475-panda-express/menu/","http://www.pandaexpress.com,http://pandaexpress.com"
AVwdvO6HkufWRAb58zBp,2016-03-10T19:11:18Z,2018-06-21T21:23:46Z,7554 Mccart Ave,Chinese Restaurant and Fast Food Restaurant,Fort Worth,US,us/tx/fortworth/7554mccartave/-1191797674,32.633972,-97.369888,Panda Express,76133,TX,"http://tripadvisor.com/Restaurant_Review-g55857-d1145531-Reviews-Panda_Express-Fort_Worth_Texas.html,http://www.citysearch.com/profile/45777066/fort_worth_tx/panda_express.html,https://foursquare.com/v/panda-express/4b70eb48f964a5203e342de3/menu,https://www.allmenus.com/tx/fort-worth/240462-panda-express/menu/,https://foursquare.com/v/panda-express/4b70eb48f964a5203e342de3,http://www.superpages.com/bp/fort-worth-tx/panda-express-L0142277431.htm",http://www.pandaexpress.com
AVwdtFs9kufWRAb58fv5,2015-10-23T03:53:41Z,2018-06-21T21:23:46Z,9319 Highway 6 S,Fast Food,Houston,US,us/tx/houston/9319highway6s/-1191797674,29.677586,-95.642733,Panda Express,77083,TX,"https://www.trip.com/houston/restaurants/panda-express_3,https://www.allmenus.com/tx/houston/240468-panda-express/menu/,https://foursquare.com/v/panda-express/4c1e54c963750f473b8db967,https://foursquare.com/v/panda-express/4c1e54c963750f473b8db967/menu","http://pandaexpress.com,http://www.pandaexpress.com"
AVwcoLqS_7pvs4fzxOM2,2016-03-23T03:09:36Z,2018-06-21T21:23:45Z,4390 Dfw Tpke,Fast Food Restaurants,Dallas,US,us/tx/dallas/4390dfwtpke/-1191797674,32.891535,-97.042423,Panda Express,75211,TX,"https://foursquare.com/v/panda-express/4b607fd2f964a520f0e929e3/menu,https://www.trip.com/dallas/restaurants/panda-express_4,http://www.superpages.com/bp/dallas-tx/panda-express-L2064940154.htm,https://foursquare.com/v/panda-express/4b607fd2f964a520f0e929e3,https://www.yellowpages.com/dallas-tx/mip/panda-express-451387127,https://www.allmenus.com/tx/dallas/240457-panda-express/menu/","http://www.pandaexpress.com,http://www.pandaexpress.com/"
AVwckTkOIN2L1WUfmaMf,2016-06-04T20:58:24Z,2018-06-21T21:23:44Z,500 Canyon Ridge Dr,Fast Food Restaurant,Austin,US,us/tx/austin/500canyonridgedr/-1191797674,30.403622,-97.672028,Panda Express,78753,TX,"https://foursquare.com/v/subway/4bef550ad1b7d13a07aecdec,https://foursquare.com/v/heb-fuel/4ba29ecff964a520e80938e3,https://foursquare.com/v/panda-express/4ace8258f964a520f7d020e3,https://foursquare.com/v/golden-wok/4a980d8df964a5203f2a20e3,https://www.trip.com/austin/restaurants/panda-express_4,https://foursquare.com/v/golden-wok/4a980d8df964a5203f2a20e3/menu,https://foursquare.com/v/panda-express/4ace8258f964a520f7d020e3/menu,https://foursquare.com/v/petco/4aa58a90f964a520ba4820e3,https://foursquare.com/v/heb/4a40559ef964a52082a41fe3,https://www.allmenus.com/tx/austin/240447-panda-express/menu/,https://foursquare.com/v/indian-spicy-kitchen/4d363ff13a76a35da217470d,https://foursquare.com/v/maui-wowi-hawaiian/4bffd29ddaf9c9b6b9befaef,https://foursquare.com/v/subway/4bef550ad1b7d13a07aecdec/menu","http://pandaexpress.com,http://www.pandaexpress.com,http://subway.com"
AVwckTkOIN2L1WUfmaMf,2016-06-04T20:58:24Z,2018-06-21T21:23:44Z,500 Canyon Ridge Dr,Chinese Restaurant and Fast Food Restaurant,Austin,US,us/tx/austin/500canyonridgedr/-1191797674,30.403622,-97.672028,Panda Express,78753,TX,"https://foursquare.com/v/subway/4bef550ad1b7d13a07aecdec,https://foursquare.com/v/heb-fuel/4ba29ecff964a520e80938e3,https://foursquare.com/v/panda-express/4ace8258f964a520f7d020e3,https://foursquare.com/v/golden-wok/4a980d8df964a5203f2a20e3,https://www.trip.com/austin/restaurants/panda-express_4,https://foursquare.com/v/golden-wok/4a980d8df964a5203f2a20e3/menu,https://foursquare.com/v/panda-express/4ace8258f964a520f7d020e3/menu,https://foursquare.com/v/petco/4aa58a90f964a520ba4820e3,https://foursquare.com/v/heb/4a40559ef964a52082a41fe3,https://www.allmenus.com/tx/austin/240447-panda-express/menu/,https://foursquare.com/v/indian-spicy-kitchen/4d363ff13a76a35da217470d,https://foursquare.com/v/maui-wowi-hawaiian/4bffd29ddaf9c9b6b9befaef,https://foursquare.com/v/subway/4bef550ad1b7d13a07aecdec/menu","http://pandaexpress.com,http://www.pandaexpress.com,http://subway.com"
AVwdvZJ1_7pvs4fz81Rj,2016-05-21T01:16:56Z,2018-06-21T21:23:43Z,2501 W Parmer Ln,Fast Food,Austin,US,us/tx/austin/2501wparmerln/-1191797674,30.418152,-97.702115,Panda Express,78727,TX,"https://foursquare.com/v/panda-express/4b268e1df964a5206c7d24e3/menu,https://www.trip.com/reviews/paginate_for_place%2525253Fpage%2525253D1%25252526place_type%2525253DRestaurant%25252526place_id%2525253D4000000809297%25252526tripe_ids%2525253D0%25252526country_code%2525253Dus,https://foursquare.com/v/panda-express/4b268e1df964a5206c7d24e3,https://www.allmenus.com/tx/austin/240443-panda-express/menu/,https://www.trip.com/austin/restaurants/panda-express","http://www.pandaexpress.com,http://pandaexpress.com"
