"Address","City","State","Zip_Code","Name","Income_Mean","Income_Median"
"704 Massachusetts Ave","Cambridge","MA",2139,"Four Burgers",80046.08333333333,74773.66666666667
"35 White St","Cambridge","MA",2140,"McDonald's",80046.08333333333,74773.66666666667
"800 Woods Rd","Cambridge","MD",21613,"Hardee's",72262.5,63463
"2350 2nd Ave SE","Cambridge","MN",55008,"Arby's",67820.33333333333,56905.333333333336
"2163 Southgate Pkwy","Cambridge","OH",43725,"Dairy Queen",55740.666666666664,49204.333333333336
"645 Market St","Camden","NJ",8102,"China Bowl Take Out Restaurant",38783.11111111111,55402.88888888889
"3455 Capital City Mall Dr","Camp Hill","PA",17011,"Subway",70717,119219.5
"1940 S Bascom Ave","Campbell","CA",95008,"Wienerschnitzel",111889.14285714286,155007.42857142858
"49 W Hamilton Ave","Campbell","CA",95008,"Burger King",111889.14285714286,155007.42857142858
"1602 E Broadway St","Campbellsville","KY",42718,"SUBWAY",55225.5,41653.5
"605 E Broadway St","Campbellsville","KY",42718,"McDonald's",55225.5,41653.5
"7011 Topanga Canyon Blvd","Canoga Park","CA",91303,"Arby's",74876.71428571429,94398.42857142857
"20900 Roscoe Blvd","Canoga Park","CA",91304,"Carl's Jr",74876.71428571429,94398.42857142857
"4205 Washington Rd","Canonsburg","PA",15317,"Grande Italian Restaurant",60630.5,48354.5
"2611 Washington Rd","Canonsburg","PA",15317,"Sonic Drive In",60630.5,48354.5
"453 Valley Brook Rd Ste 200","Canonsburg","PA",15317,"Pizza Hut",60630.5,48354.5
"46032 Michigan Ave","Canton","MI",48188,"Subway",100790.71428571429,127134
"4620 Tuscarawas St W","Canton","OH",44708,"Arby's",58607.1875,75983.1875
"1320 Mercy Dr NW","Canton","OH",44708,"McDonald's",58607.1875,75983.1875
"2838 Whipple Ave NW","Canton","OH",44708,"Subway",58607.1875,75983.1875
"2543 Cleveland Ave Sw","Canton","OH",44707,"Arby's",58607.1875,75983.1875
"4721 Tuscarawas St W","Canton","OH",44708,"Subway",58607.1875,75983.1875
"18900 Soledad Canyon Rd","Canyon Country","CA",91351,"Wienerschnitzel",93745,120129
"18850 Soledad Canyon Rd","Canyon Country","CA",91351,"McDonald's",93745,120129
"1222 Cape Coral Pkwy E","Cape Coral","FL",33904,"McDonald's",59442.61538461538,85313.23076923077
"1701 Lacey St","Cape Girardeau","MO",63701,"Lacey's On The Hill Restaurant",58216.6,85351.6
"1760 41st Ave","Capitola","CA",95010,"McDonald's",87396,65357
"745 Carlsbad Village Drive","Carlsbad","CA",92008,"Taco Bell",100168.71428571429,123259.57142857143
"2560 El Camino Real","Carlsbad","CA",92008,"Panda Express",100168.71428571429,123259.57142857143
"7201 Fair Oaks Blvd","Carmichael","CA",95608,"Burger King",67756.14285714286,83037.85714285714
"1175 Bankhead Hwy","Carrollton","GA",30116,"McDonald's",60065.333333333336,45336.666666666664
"1945 E Frankford Rd","Carrollton","TX",75007,"Taco Bueno",82515.36363636363,128510.81818181818
"17455 Central Ave","Carson","CA",90746,"McDonald's",63984,54105
"20423 Avalon Blvd","Carson","CA",90746,"Jack in the Box",63984,54105
"23301 Main St","Carson","CA",90745,"Pizza Hut",63984,54105
"22220 Wilmington Ave","Carson","CA",90745,"Jack in the Box",63984,54105
"1211 Joe Frank Harris Pkwy SE","Cartersville","GA",30120,"Subway",54156,127985.33333333333
"1130 West Ave","Cartersville","GA",30120,"McDonald's",54156,127985.33333333333
"1018 Monroe St","Carthage","NC",28327,"Hardee's",49475.5,33423.5
"899 Pinehurst Ave","Carthage","NC",28327,"Hardee's",49475.5,33423.5
"3106 3 Oaks Rd","Cary","IL",60013,"Dairy Queen",130324.75,159766.75
"1607 Walnut St","Cary","NC",27511,"Cook Out",109838.14285714286,149078.92857142858
"2607 Cy Ave","Casper","WY",82604,"Arby's",76464,65316.5
"5642 Allen Way","Castle Rock","CO",80104,"Chipotle Mexican Grill",102775.33333333333,94497
"2757 Castro Valley Blvd","Castro Valley","CA",94546,"Burger King",96963.75,188303.75
"3035 Castro Valley Blvd","Castro Valley","CA",94546,"Jack in the Box",96963.75,188303.75
"6200 Baltimore National Pike","Catonsville","MD",21228,"Taco Bell",82212.5,60861.5
"6336 Baltimore National Pike","Catonsville","MD",21228,"Bob Evans",82212.5,60861.5
"5604 Baltimore National Pike","Catonsville","MD",21228,"Burger King",82212.5,60861.5
"6447 Baltimore National Pike","Catonsville","MD",21228,"McDonald's",82212.5,60861.5
"29555 N Cave Creek Rd","Cave Creek","AZ",85331,"McDonald's",94018.4,122769.8
"775 West 200 North","Cedar City","UT",84720,"Taco Bell",38278.5,29677.5
"W62n202 Washington Ave","Cedarburg","WI",53012,"Subway",112242,156563
"328 N Main St","Cedartown","GA",30125,"McDonald's",44869,27568.5
"1724 Middle Country Rd","Centereach","NY",11720,"McDonald's",111347,197125.5
"1280 Eighteen Mile Rd","Central","SC",29630,"Subway",27406.5,22533
"13 W Suffolk Ave","Central Islip","NY",11722,"McDonald's",76052,132559.33333333334
"22785 M 86","Centreville","MI",49032,"McDonald's",68004,63795
"449 W Butler Ave","Chalfont","PA",18914,"Subway",98509,88863
"200 S Main St","Chamberlain","SD",57325,"McDonald's",50613.5,42901
"7375 W Chandler Blvd","Chandler","AZ",85226,"Whataburger",89289.14285714286,118475
"1035 S Arizona Ave","Chandler","AZ",85286,"Del Taco",89289.14285714286,118475
"1880 S Alma School Rd Ste 6","Chandler","AZ",85286,"Barro's Pizza",89289.14285714286,118475
"3111 W Chandler Blvd","Chandler","AZ",85226,"Dairy Queen",89289.14285714286,118475
"5800 W Chandler Blvd","Chandler","AZ",85226,"Pizza Hut",89289.14285714286,118475
"975 W 78th St","Chanhassen","MN",55317,"Taco Bell",140455,126689
"4418 Chantilly Place","Chantilly","VA",20151,"Taco Bell",190865,300000
"4412 Chantilly Pl","Chantilly","VA",20151,"Chick-fil-A",190865,300000
"409 W Franklin St","Chapel Hill","NC",27516,"McDonald's",99427.42857142857,109558.71428571429
"6116 Farrington Rd","Chapel Hill","NC",27517,"Hardee's",99427.42857142857,109558.71428571429
"414 Water St","Chardon","OH",44024,"Burger King",81605.5,184353.25
"64 Flowing Springs Rd","Charles Town","WV",25414,"Taco Bell",72206.5,171954.5
"2514 Clements Ferry Road","Charleston","SC",29492,"Bojangles' Famous Chicken 'n Biscuits",66367.75,52645.8125
"1303 Bridge St","Charlevoix","MI",49720,"Pizza Hut",49371.5,36323
"5800 E Wt Harris Blvd","Charlotte","NC",28215,"McDonald's",69630.2923076923,92478.2
"1201 W Sugar Creek Rd","Charlotte","NC",28213,"McDonald's",69630.2923076923,92478.2
"6301 Albemarle Rd","Charlotte","NC",28212,"McDonald's",69630.2923076923,92478.2
"4343 Park Rd","Charlotte","NC",28209,"McDonald's",69630.2923076923,92478.2
"9320 Steele Creek Rd","Charlotte","NC",28273,"McDonald's",69630.2923076923,92478.2
"3058 Eastway Dr","Charlotte","NC",28205,"McDonald's",69630.2923076923,92478.2
"1000 Blythe Blvd","Charlotte","NC",28203,"Panera Bread",69630.2923076923,92478.2
"1035 N Wendover Rd","Charlotte","NC",28211,"McDonald's",69630.2923076923,92478.2
"6225 W Sugar Creek Rd","Charlotte","NC",28269,"McDonald's",69630.2923076923,92478.2
"9505 South Blvd","Charlotte","NC",28273,"McDonald's",69630.2923076923,92478.2
"1576 Rio Rd E","Charlottesville","VA",22901,"Chick-fil-A",73104.25,77336.41666666667
"1709 Allied Ln","Charlottesville","VA",22903,"Glorious Foods Gourmet to go & Catering",73104.25,77336.41666666667
"350 Woodbrook Dr","Charlottesville","VA",22901,"Chick-fil-A",73104.25,77336.41666666667
"180 Pioneer Trl","Chaska","MN",55318,"Culver's",88375.66666666667,78138.66666666667
"9175 De Soto Ave","Chatsworth","CA",91311,"Chipotle Mexican Grill",88913.25,80503.75
"651 W Washington St","Chattahoochee","FL",32324,"Hardee's",45631.5,34604.5
"3150 Broad Street","Chattanooga","TN",37408,"Krystal",51403.23809523809,77834.90476190476
"5401 Brainerd Rd","Chattanooga","TN",37412,"Krystal",51403.23809523809,77834.90476190476
"307 Cherokee Blvd","Chattanooga","TN",37405,"Krystal",51403.23809523809,77834.90476190476
"2253 Olan Mills Dr","Chattanooga","TN",37421,"Subway",51403.23809523809,77834.90476190476
"7314 Shallowford Rd","Chattanooga","TN",37421,"Arby's",51403.23809523809,77834.90476190476
"3409 Amnicola Hwy","Chattanooga","TN",37406,"Krystal",51403.23809523809,77834.90476190476
"5420 Brainerd Rd","Chattanooga","TN",37411,"Arby's",51403.23809523809,77834.90476190476
"6300 Ringgold Rd","Chattanooga","TN",37412,"Krystal",51403.23809523809,77834.90476190476
"701 S Broadway St","Checotah","OK",74426,"Pizza Hut",45857.5,33314.5
"702 Plaza Dr","Chesterton","IN",46304,"Taco Bell",94306.5,200293.5
"875 Washington Ave","Chestertown","MD",21620,"McDonald's",63869,51707
"707 Washington Ave","Chestertown","MD",21620,"Arby's",63869,51707
"5320 Yellowstone Rd","Cheyenne","WY",82009,"Pizza Hut",62977,120491.375
"7536 N Milwaukee Ave","Chicago","IL",60631,"Chicken Inn",63975.973154362415,65355.20469798658
"16 W Ohio St","Chicago","IL",60610,"Subway",63975.973154362415,65355.20469798658
"5853 S Kedzie Ave","Chicago","IL",60629,"Subway",63975.973154362415,65355.20469798658
"4019 N Lincoln Ave","Chicago","IL",60618,"Subway",63975.973154362415,65355.20469798658
"2750 W Devon Ave","Chicago","IL",60659,"Subway",63975.973154362415,65355.20469798658
"5636 W Irving Park Rd","Chicago","IL",60634,"Dairy Queen",63975.973154362415,65355.20469798658
"2810 N Clark St","Chicago","IL",60657,"Jimmy John's",63975.973154362415,65355.20469798658
"962 East Ave","Chico","CA",95926,"Burger King",79356.4,107537.7
"75 Declaration Dr","Chico","CA",95973,"Subway",79356.4,107537.7
"601 Memorial Drive","Chicopee","MA",1020,"Panera Bread",56342,50183.75
"4103 Riverside Dr","Chino","CA",91710,"Wienerschnitzel",89300.91666666667,138879.5
"3927 Grand Ave","Chino","CA",91710,"In-N-Out Burger",89300.91666666667,138879.5
"15950 Los Serranos Country Club Dr","Chino Hills","CA",91709,"McDonald's",59836,46521
"475 Chippewa Mall Dr","Chippewa Falls","WI",54729,"Toppers Pizza",63583,165257.5
"2610 N Franklin Street","Christiansburg","VA",24073,"Panera Bread",72170,57901
"2680 Market St","Christiansburg","VA",24073,"Burger King",72170,57901
"2650 Market St","Christiansburg","VA",24073,"Arby's",72170,57901
"2244 Otay Lakes Rd","Chula Vista","CA",91915,"Arby's",77633.41176470589,69186.70588235294
"82 Broadway","Chula Vista","CA",91910,"Filippi's Pizza Grotto",77633.41176470589,69186.70588235294
"1463 E H St","Chula Vista","CA",91910,"Baskin-Robbins",77633.41176470589,69186.70588235294
"619 Broadway","Chula Vista","CA",91910,"McDonald's",77633.41176470589,69186.70588235294
"5100 W Cermak Rd","Cicero","IL",60804,"Burger King",46939.142857142855,151544
"8657 Winton Rd","Cincinnati","OH",45231,"Arby's",63121.58823529412,71330.90588235293
"2290 Waycross Rd","Cincinnati","OH",45240,"McDonald's",63121.58823529412,71330.90588235293
"6271 Glenway Ave","Cincinnati","OH",45211,"Arby's",63121.58823529412,71330.90588235293
"6836 Hamilton Ave","Cincinnati","OH",45224,"Subway",63121.58823529412,71330.90588235293
"4471 Eastgate Blvd","Cincinnati","OH",45245,"Bob Evans",63121.58823529412,71330.90588235293
"1340 E Kemper Rd","Cincinnati","OH",45246,"Burger King",63121.58823529412,71330.90588235293
"23777 Us Route 23","Circleville","OH",43113,"Burger King",51824.25,45265.75
"6440 Antelope Rd","Citrus Heights","CA",95610,"Taco Bell",55089.75,79440.375
"7730 Sunrise Blvd","Citrus Heights","CA",95610,"Taco Bell",55089.75,79440.375
"8030 Greenback Ln","Citrus Heights","CA",95610,"Burger King",55089.75,79440.375
"10207 S Clare Ave","Clare","MI",48617,"Arby's",27267,23233.5
"600 W Blue Starr Dr","Claremore","OK",74017,"Subway",61837,56168.5
"1306 E Main St","Clarion","PA",16214,"Pizza Pub",61018,300000
"83 Perkins Rd","Clarion","PA",16214,"Taco Bell",61018,300000
"2740 Laurel Park Rd","Clarksburg","WV",26301,"Dairy Queen",47033.5,35642
"1000 S State St","Clarksdale","MS",38614,"Subway",47223,39346.333333333336
"614 S State St","Clarksdale","MS",38614,"Taco Bell",47223,39346.333333333336
"5625 Sashabaw Rd","Clarkston","MI",48346,"McDonald's",82094,111391.6
"1281 Bridge St","Clarkston","WA",99403,"Fazzari's",52793.333333333336,40994
"6095 Daybreak Cir","Clarksville","MD",21029,"McDonald's",170772,180731.5
"2512b Wilma Rudolph Blvd","Clarksville","TN",37040,"Subway",57012.5,91596.75
"3067 Wilma Rudolph Blvd","Clarksville","TN",37040,"Arby's",57012.5,91596.75
"609 Naamans Rd","Claymont","DE",19703,"Taco Bell",81708,74601
"18584 Us Highway 19 N","Clearwater","FL",33764,"McDonald's",61774.2,47896.05
"621 W Henderson St","Cleburne","TX",76033,"Taco Bell",42717.333333333336,32642
"1216 W Henderson St","Cleburne","TX",76033,"Schlotzsky's",42717.333333333336,32642
"2951 S Highway 27","Clermont","FL",34711,"Bob Evans",77772.33333333333,68765
"710 N Davis Ave","Cleveland","MS",38732,"McDonald's",30117.5,18467
"18000 Bagley Rd","Cleveland","OH",44130,"Burger King",37589.32352941176,35241.544117647056
"6641 Pearl Rd","Cleveland","OH",44130,"Subway",37589.32352941176,35241.544117647056
"11607 Buckeye Rd","Cleveland","OH",44120,"Rally's",37589.32352941176,35241.544117647056
"14421 Euclid Ave","Cleveland","OH",44112,"Rally's",37589.32352941176,35241.544117647056
"10780 Brookpark Rd","Cleveland","OH",44130,"Long John Silver's",37589.32352941176,35241.544117647056
"5760 Ridge Rd","Cleveland","OH",44129,"Burger King",37589.32352941176,35241.544117647056
"14101 Cedar Rd","Cleveland","OH",44121,"Burger King",37589.32352941176,35241.544117647056
"5451 Pearl Rd","Cleveland","OH",44129,"Mr. Chicken",37589.32352941176,35241.544117647056
"3211 Clark Ave","Cleveland","OH",44109,"McDonald's",37589.32352941176,35241.544117647056
"3471 Steelyard Dr","Cleveland","OH",44109,"Chipotle Mexican Grill",37589.32352941176,35241.544117647056
"230 W Huron Rd","Cleveland","OH",44113,"Charley's Grilled Subs",37589.32352941176,35241.544117647056
"4500 N Lee Hwy","Cleveland","TN",37312,"McDonald's",54643.71428571428,45505.71428571428
"110 Bernham Dr NW","Cleveland","TN",37312,"Hardee's",54643.71428571428,45505.71428571428
"107 Fm 2025","Cleveland","TX",77328,"Arby's",48569,25214
"2244 N Charles G Sievers Blvd","Clinton","TN",37716,"Krystal",42820,30409
"1902 Mountain View Dr","Cody","WY",82414,"Burger King",72151,300000
"302 Yellowstone Ave","Cody","WY",82414,"Arby's",72151,300000
"215 W 11th St","Coffeyville","KS",67337,"KFC",58825.5,44839.5
"44 S Park Dr","Colchester","VT",5446,"McDonald's",85489,174819.5
"650 E Chicago Rd","Coldwater","MI",49036,"Taco Bell",68443.66666666667,57175
"967 W Poplar Ave","Collierville","TN",38017,"Arby's",102503.5,136100.75
"1100 Poplar View Ln N","Collierville","TN",38017,"Back Yard Burgers",102503.5,136100.75
"328 E Fillmore St","Colorado Springs","CO",80907,"Arby's",72100.88636363637,97020.36363636363
"1312 N Academy Blvd","Colorado Springs","CO",80909,"Arby's",72100.88636363637,97020.36363636363
"1180 S Mount Vernon Ave","Colton","CA",92324,"Carl's Jr",46271.2,91520.4
"7244 Cradlerock Way","Columbia","MD",21045,"McDonald's",107126.75,145654.5
"6385 Dobbin Rd","Columbia","MD",21045,"McDonald's",107126.75,145654.5
"8325 Benson Dr","Columbia","MD",21045,"Bob Evans",107126.75,145654.5
"411 S Providence Rd","Columbia","MO",65203,"Taco Bell",62679.36363636364,66662
"508 E Nifong Blvd","Columbia","MO",65201,"Taco Bell",62679.36363636364,66662
"3301 Clark Ln","Columbia","MO",65202,"Taco Bell",62679.36363636364,66662
"220 Business Loop 70 E","Columbia","MO",65203,"Taco Bell",62679.36363636364,66662
"100 Business Loop 70 E","Columbia","MO",65203,"Burger King",62679.36363636364,66662
"149 N 3rd St","Columbia","PA",17512,"Subway",61482,51135
"7201 Two Notch Rd","Columbia","SC",29223,"Sarku Japan",67323.45454545454,98181
"930 Elmwood Ave","Columbia","SC",29201,"Bojangles' Famous Chicken 'n Biscuits",67323.45454545454,98181
"2700 Broad River Rd","Columbia","SC",29210,"Subway",67323.45454545454,98181
"300 Columbiana Dr","Columbia","SC",29212,"McAlister's Deli",67323.45454545454,98181
"1421 Sumter St","Columbia","SC",29201,"Subway",67323.45454545454,98181
"1623 Bear Creek Pike","Columbia","TN",38401,"Arby's",50089,41998.75
"309 W Plaza Dr","Columbia City","IN",46725,"Bob Evans",74034.33333333333,221935
"526 N Line St","Columbia City","IN",46725,"Hardee's",74034.33333333333,221935
"1619 Bradley Park Dr","Columbus","GA",31904,"McDonald's",47256.88888888889,52698.055555555555
"937 Alabama St","Columbus","MS",39702,"McDonald's",48220.4,38166.2
"1453 Grandview Ave","Columbus","OH",43212,"W.G. Grinders",49446.90666666667,57126.933333333334
"8440 N High St","Columbus","OH",43235,"Taco Bell",49446.90666666667,57126.933333333334
"3834 Morse Rd","Columbus","OH",43219,"Taco Bell",49446.90666666667,57126.933333333334
"4770 Sawmill Rd","Columbus","OH",43235,"Taco Bell",49446.90666666667,57126.933333333334
"1589 W Broad St","Columbus","OH",43222,"McDonald's",49446.90666666667,57126.933333333334
"3636 W Broad St","Columbus","OH",43228,"McDonald's",49446.90666666667,57126.933333333334
"3550 E Broad St","Columbus","OH",43213,"McDonald's",49446.90666666667,57126.933333333334
"3411 Cleveland Ave","Columbus","OH",43224,"McDonald's",49446.90666666667,57126.933333333334
"294 S Hamilton Rd","Columbus","OH",43230,"Taco Bell",49446.90666666667,57126.933333333334
"1960 E Dublin Granville Rd","Columbus","OH",43229,"Chipotle Mexican Grill",49446.90666666667,57126.933333333334
"1455 N Cassady Ave","Columbus","OH",43219,"McDonald's",49446.90666666667,57126.933333333334
"3005 E Livingston Ave","Columbus","OH",43209,"McDonald's",49446.90666666667,57126.933333333334
"1221 Georgesville Rd","Columbus","OH",43228,"Subway",49446.90666666667,57126.933333333334
"6240 E Broad St","Columbus","OH",43213,"Chick-Fil-A",49446.90666666667,57126.933333333334
"2750 Bethel Rd","Columbus","OH",43220,"McDonald's",49446.90666666667,57126.933333333334
"1751 S Alameda St","Compton","CA",90220,"El Pollo Loco",52853.5,43186
"290 E Compton Blvd","Compton","CA",90220,"Burger King",52853.5,43186
"1975 Diamond Blvd","Concord","CA",94520,"Fuddruckers",88914.76923076923,162947.92307692306
"2132 N Park Rd","Connersville","IN",47331,"Burger King",52241.333333333336,47845.333333333336
"717 Conover Blvd W","Conover","NC",28613,"McDonald's",52001.75,43762
"609 Conover Blvd W","Conover","NC",28613,"Hardee's",52001.75,43762
"202 S Loop 336 W","Conroe","TX",77304,"Taco Cabana",76234.375,67136.25
"2121 W Davis St","Conroe","TX",77304,"Taco Bueno",76234.375,67136.25
"8540 Fm 78","Converse","TX",78109,"Long John Silver's",83680.5,80760.5
"2715 Prince St","Conway","AR",72034,"Taco Bell",66072,85812.42857142857
"2320 Salem Rd SE","Conyers","GA",30013,"McDonald's",68942.6,102507
"1620 Dogwood Dr SW","Conyers","GA",30012,"Subway",68942.6,102507
"105 S 3rd St","Coopersburg","PA",18036,"Burger King",118849,300000
"772 S Broadway","Coos Bay","OR",97420,"McDonald's",51011.5,35808.75
"313 Middle Country Rd","Coram","NY",11727,"McDonald's",100813,96378
"619 E 16th Ave","Cordele","GA",31015,"Subway",47084.333333333336,33077.666666666664
"1860 N Germantown Pkwy","Cordova","TN",38016,"Arby's",64779,57107.833333333336
"3685 Pulaski Hwy","Cornersville","TN",37047,"McDonald's",51436,44931.5
"2 Wicks Blvd","Corning","NY",14830,"B's Pizza",62665.333333333336,47694.333333333336
"92 W Market St","Corning","NY",14830,"Rico's Pizza & Subs",62665.333333333336,47694.333333333336
"2296 Griffin Way","Corona","CA",92879,"Jack in the Box",86253.71428571429,107735.14285714286
"1058 W 6th St","Corona","CA",92882,"Burger Basket",86253.71428571429,107735.14285714286
"441 Magnolia Ave","Corona","CA",92879,"Panda Express",86253.71428571429,107735.14285714286
"5617 Saratoga Blvd","Corpus Christi","TX",78414,"Long John Silver's",65552,85253.25
"300 NW 3rd St","Corvallis","OR",97330,"McDonald's",57260,69572.77777777778
"1951 Harbor Blvd","Costa Mesa","CA",92627,"Wienerschnitzel",109889.73333333334,172005
"250 Bristol St","Costa Mesa","CA",92626,"Wienerschnitzel",109889.73333333334,172005
"402 N Azusa Ave","Covina","CA",91722,"Arby's",83829.57142857143,136411.14285714287
"2080 Crowell Rd N","Covington","GA",30014,"McDonald's",52697.8,91719.6
"1518 S Washington St","Crawfordsville","IN",47933,"Arby's",53723.5,43736.75
"114 W Wabash Ave","Crawfordsville","IN",47933,"Arni's Crawfordsville",53723.5,43736.75
"370 M St","Crescent City","CA",95531,"Taco Bell",57953,49913
"1238 N Ferdon Blvd Ste A","Crestview","FL",32536,"Arby's",78789.5,179915
"601 E Broadway St","Cuero","TX",77954,"Subway",63475,36585
"187 Fox Hills Mall","Culver City","CA",90230,"Subway",115271.5,149461
"1299 National Hwy","Cumberland","MD",21502,"Burger King",42230.75,98708.75
"660 Atlanta Rd","Cumming","GA",30040,"McDonald's",109073.23076923077,188154.23076923078
"651 Atlanta Rd","Cumming","GA",30040,"Taco Bell",109073.23076923077,188154.23076923078
"560 Atlanta Road","Cumming","GA",30040,"Krystal",109073.23076923077,188154.23076923078
"2924 State Rd","Cuyahoga Falls","OH",44223,"Subway",57269.833333333336,94225.33333333333
"9951 Walker St","Cypress","CA",90630,"Dairy Queen",163746.5,235034
"7011 Barker Cypress Rd","Cypress","TX",77433,"Burger King",115092.6,174232.6
"8876 Dallas Acworth Hwy Ste 106","Dallas","GA",30132,"Pizza Hut",78098.75,69145.25
"3036 Villa Rica Hwy","Dallas","GA",30157,"McDonald's",78098.75,69145.25
"240 Paulding Plz","Dallas","GA",30132,"Subway",78098.75,69145.25
"13443 Montfort Dr","Dallas","TX",75240,"Taco Bueno",70597.34166666666,89818.65833333334
"4390 Dfw Tpke","Dallas","TX",75211,"Panda Express",70597.34166666666,89818.65833333334
"4345 W Camp Wisdom Rd","Dallas","TX",75237,"Taco Bell",70597.34166666666,89818.65833333334
"7940 Forest Ln","Dallas","TX",75230,"Taco Bueno",70597.34166666666,89818.65833333334
"142 Carbondale Rd SW","Dalton","GA",30721,"McDonald's",54479,65579.22222222222
"7199 Mission St","Daly City","CA",94014,"KFC - Kentucky Fried Chicken",101587.57142857143,152009.2857142857
"32525 Golden Lantern St Ste B","Dana Point","CA",92629,"Round Table Pizza",99085,86530
"34119 Pacific Coast Hwy","Dana Point","CA",92629,"Pizza Hut",99085,86530
"34344 Pacific Coast Hwy","Dana Point","CA",92629,"A's Ace Burgers",99085,86530
"184 Endicott St","Danvers","MA",1923,"Burger King",68430,300000
"325 Piedmont Dr","Danville","VA",24540,"Chick-fil-A",39255.833333333336,28902
"1282 S Boston Rd","Danville","VA",24540,"Burger King",39255.833333333336,28902
"1300 E Covell Blvd","Davis","CA",95616,"Subway",72537.8,56501.6
"1084 S State Rd","Davison","MI",48423,"Burger King",79261.25,178294.75
"1010 S State Rd","Davison","MI",48423,"Arby's",79261.25,178294.75
"2509 S Smithville Rd","Dayton","OH",45420,"Taco Bell",48861.583333333336,49566.083333333336
"4382 Indian Ripple Rd","Dayton","OH",45440,"Waffle House",48861.583333333336,49566.083333333336
"47 Woodman Dr","Dayton","OH",45431,"Taco Bell",48861.583333333336,49566.083333333336
"3157 Dayton Xenia Rd","Dayton","OH",45434,"McDonald's",48861.583333333336,49566.083333333336
"5537 Bigger Rd","Dayton","OH",45440,"Subway",48861.583333333336,49566.083333333336
"1501 N Keowee St","Dayton","OH",45404,"McDonald's",48861.583333333336,49566.083333333336
"3013 Salem Ave","Dayton","OH",45406,"Taco Bell",48861.583333333336,49566.083333333336
"3060 Kettering Blvd","Dayton","OH",45439,"Taco Bell",48861.583333333336,49566.083333333336
"3034 Rhea County Hwy","Dayton","TN",37321,"McDonald's",38409.5,27498.5
"2270 S Ridgewood Ave","Daytona Beach","FL",32119,"Dairy Queen",36619.5,62134.625
"1501 W Main Ave","De Pere","WI",54115,"Taco Bell",69504.33333333333,59096.666666666664
"25300 Michigan Ave","Dearborn","MI",48124,"Burger King",40497.38461538462,32456.46153846154
"830 Commerce Dr","Decatur","GA",30030,"McDonald's",59983.166666666664,68817.08333333333
"1855 Candler Rd","Decatur","GA",30032,"Krystal",59983.166666666664,68817.08333333333
"1080 W Eldorado St","Decatur","IL",62522,"Hardee's",56016.583333333336,47799.333333333336
"4605 E Maryland St","Decatur","IL",62521,"Dairy Queen",56016.583333333336,47799.333333333336
"133 N Interchange","Deer Lodge","MT",59722,"McDonald's",48336,42402
"1133 N Clinton St","Defiance","OH",43512,"Pizza Hut",50036.333333333336,36573
"1502 N Clinton St","Defiance","OH",43512,"Arby's",50036.333333333336,36573
"2207 Veterans Blvd","Del Rio","TX",78840,"Chick-Fil-A",61804.333333333336,44168.333333333336
"212 S 7th St","Delavan","WI",53115,"Hernandez Mexican Restaurant",52655.5,43139
"1931 E Geneva St","Delavan","WI",53115,"Culver's",52655.5,43139
"1741 E Geneva St","Delavan","WI",53115,"Subway",52655.5,43139
"279 S Sandusky St","Delaware","OH",43015,"McDonald's",65694.66666666667,92637.66666666667
"1232 Providence Blvd","Deltona","FL",32725,"KFC",49445.666666666664,42101.666666666664
"3120 W Fm 120","Denison","TX",75020,"Burger King",47079.25,104562.25
"10590 W Colfax Ave","Denver","CO",80215,"Burger King",68615.37681159421,80527.49275362318
"780 S Colorado Blvd","Denver","CO",80246,"Dairy Queen",68615.37681159421,80527.49275362318
"180 S Union Blvd","Denver","CO",80228,"Panda Express",68615.37681159421,80527.49275362318
"3903 E 120th Ave","Denver","CO",80233,"Arby's",68615.37681159421,80527.49275362318
"2170 S Federal Blvd","Denver","CO",80219,"Blackjack Pizza",68615.37681159421,80527.49275362318
"2350 N Reading Rd","Denver","PA",17517,"Subway",79187.66666666667,145238
"35 Manchester Rd","Derry","NH",3038,"Burger King",83690,178407.5
"215 10th Street","Des Moines","IA",50309,"Panera Bread",60983.96153846154,74831
"4600 Opa Locka Ln","Destin","FL",32541,"Back Yard Burgers",100225.66666666667,141970
"17620 Grand River Ave","Detroit","MI",48227,"Checkers",35734.86363636364,26177.263636363637
"13600 W McNichols Rd","Detroit","MI",48235,"Burger King",35734.86363636364,26177.263636363637
"6003 W Vernor Hwy","Detroit","MI",48209,"McDonald's",35734.86363636364,26177.263636363637
"9655 Gratiot Ave","Detroit","MI",48213,"Subway",35734.86363636364,26177.263636363637
"12200 Gratiot Ave","Detroit","MI",48205,"Taco Bell",35734.86363636364,26177.263636363637
"9768 Grand River Ave","Detroit","MI",48204,"Wendy's",35734.86363636364,26177.263636363637
"1403 W Business Us Highway 60","Dexter","MO",63841,"Taco Bell",32498,24819
"325 S Diamond Bar Blvd","Diamond Bar","CA",91765,"Baskin-Robbins",96565,85127.5
"22 S State Ave","Dickinson","ND",58601,"Pizza Hut",92355.33333333333,150854.66666666666
"2330 Hwy 46 S","Dickson","TN",37055,"Arby's",76643.33333333333,144695
"1005 E Christi Dr","Dickson","TN",37055,"McDonald's",76643.33333333333,144695
"1725 E El Monte Way","Dinuba","CA",93618,"McDonald's",56137,41066
"619 S Galena Ave","Dixon","IL",61021,"Hardee's",57282.5,49904
"2613 Central Ave","Dodge City","KS",67801,"McDonald's",51912.333333333336,128722.33333333333
